|ROW|COLNew|Value
91|ABW_A03|ABW_XH|412.61
92|ABW_A03|ABW_XK01|25.103
93|ABW_A03|ABW_XK02|529.859
94|ABW_A03|ABW_XK03|0.119
95|ABW_A03|ABW_XNPISH|0.805
96|ABW_A04|ABW_A01|75.906
97|ABW_A04|ABW_A02|4.414
98|ABW_A04|ABW_A03|3.621
99|ABW_A04|ABW_A04|1020.9
100|ABW_A04|ABW_A05|25.411
101|ABW_A04|ABW_A06|67.469
102|ABW_A04|ABW_A07|1399.42
103|ABW_A04|ABW_A08|0.332
104|ABW_A04|ABW_A09|0.725
105|ABW_A04|ABW_A10|0.21
106|ABW_A04|ABW_A11|26.893
107|ABW_A04|ABW_A12|11.559
108|ABW_A04|ABW_A13|13.031
109|ABW_A04|ABW_A14|6.081
110|ABW_A04|ABW_A15|27.04
111|ABW_A04|ABW_A16|178.968
112|ABW_A04|ABW_A17|965.145
113|ABW_A04|ABW_A18|21304.2
114|ABW_A04|ABW_A19|24.776
115|ABW_A04|ABW_A20|6.316
116|ABW_A04|ABW_A21|1097.76
117|ABW_A04|ABW_A22|1260.9
118|ABW_A04|ABW_A23|2335.18
119|ABW_A04|ABW_A24|19.907
120|ABW_A04|ABW_A25|0.251
121|ABW_A04|ABW_A26|0.259
122|ABW_A04|ABW_XG|0.062
123|ABW_A04|ABW_XH|21548.9
124|ABW_A04|ABW_XK01|0.086
125|ABW_A04|ABW_XK02|537.606
126|ABW_A04|ABW_XK03|0.086
127|ABW_A04|ABW_XNPISH|591.712
128|ABW_A05|ABW_A01|2.376
129|ABW_A05|ABW_A02|2.523
130|ABW_A05|ABW_A03|32.109
131|ABW_A05|ABW_A04|75.441
132|ABW_A05|ABW_A05|322.77
133|ABW_A05|ABW_A06|334.449
134|ABW_A05|ABW_A07|2425.57
135|ABW_A05|ABW_A08|8.076
136|ABW_A05|ABW_A09|62.657
137|ABW_A05|ABW_A10|39.915
138|ABW_A05|ABW_A11|394.915
139|ABW_A05|ABW_A12|3.675
140|ABW_A05|ABW_A13|98.995
141|ABW_A05|ABW_A14|975.056
142|ABW_A05|ABW_A15|15.21
143|ABW_A05|ABW_A16|346.347
144|ABW_A05|ABW_A17|357.492
145|ABW_A05|ABW_A18|539.229
146|ABW_A05|ABW_A19|212.67
147|ABW_A05|ABW_A20|74.255
148|ABW_A05|ABW_A21|422.849
149|ABW_A05|ABW_A22|507.023
150|ABW_A05|ABW_A23|762.702
151|ABW_A05|ABW_A24|3.859
152|ABW_A05|ABW_A25|3.044
153|ABW_A05|ABW_A26|0.138
154|ABW_A05|ABW_XG|0.894
155|ABW_A05|ABW_XH|3286.94
156|ABW_A05|ABW_XK01|302.151
157|ABW_A05|ABW_XK02|104.042
158|ABW_A05|ABW_XK03|0.972
159|ABW_A05|ABW_XNPISH|86.33
160|ABW_A06|ABW_A01|21.071
161|ABW_A06|ABW_A02|1.268
162|ABW_A06|ABW_A03|123.455
163|ABW_A06|ABW_A04|1968.9
164|ABW_A06|ABW_A05|96.029
165|ABW_A06|ABW_A06|10126.0
166|ABW_A06|ABW_A07|13684.1
167|ABW_A06|ABW_A08|76.664
168|ABW_A06|ABW_A09|234.656
169|ABW_A06|ABW_A10|48.501
170|ABW_A06|ABW_A11|2363.31
171|ABW_A06|ABW_A12|30.635
172|ABW_A06|ABW_A13|402.719
173|ABW_A06|ABW_A14|13873.9
174|ABW_A06|ABW_A15|69.438
175|ABW_A06|ABW_A16|2233.01
176|ABW_A06|ABW_A17|1362.13
177|ABW_A06|ABW_A18|4147.22
178|ABW_A06|ABW_A19|1360.11
179|ABW_A06|ABW_A20|2345.09
180|ABW_A06|ABW_A21|11071.9
181|ABW_A06|ABW_A22|4788.31
182|ABW_A06|ABW_A23|3795.5
183|ABW_A06|ABW_A24|51.129
184|ABW_A06|ABW_A25|15.787
185|ABW_A06|ABW_A26|0.114
186|ABW_A06|ABW_XG|41.427
187|ABW_A06|ABW_XH|2369.04
188|ABW_A06|ABW_XK01|92.01
189|ABW_A06|ABW_XK02|159.872
190|ABW_A06|ABW_XK03|0.333
191|ABW_A06|ABW_XNPISH|53.524
192|ABW_A07|ABW_A01|42.994
193|ABW_A07|ABW_A02|4.137
194|ABW_A07|ABW_A03|326.268
195|ABW_A07|ABW_A04|631.863
196|ABW_A07|ABW_A05|179.105
197|ABW_A07|ABW_A06|861.778
198|ABW_A07|ABW_A07|31296.0
199|ABW_A07|ABW_A08|91.505
200|ABW_A07|ABW_A09|442.018
201|ABW_A07|ABW_A10|147.41
202|ABW_A07|ABW_A11|463.346
203|ABW_A07|ABW_A12|189.809
204|ABW_A07|ABW_A13|811.009
205|ABW_A07|ABW_A14|12998.0
206|ABW_A07|ABW_A15|12.861
207|ABW_A07|ABW_A16|489.952
208|ABW_A07|ABW_A17|183.975
209|ABW_A07|ABW_A18|1337.9
210|ABW_A07|ABW_A19|3761.93
211|ABW_A07|ABW_A20|330.785
212|ABW_A07|ABW_A21|3109.04
213|ABW_A07|ABW_A22|3197.16
214|ABW_A07|ABW_A23|5063.77
215|ABW_A07|ABW_A24|13.766
216|ABW_A07|ABW_A25|8.708
217|ABW_A07|ABW_A26|0.095
218|ABW_A07|ABW_XG|34.149
219|ABW_A07|ABW_XH|4905.86
220|ABW_A07|ABW_XK01|100.317
221|ABW_A07|ABW_XK02|114.897
222|ABW_A07|ABW_XK03|0.331
223|ABW_A07|ABW_XNPISH|177.739
224|ABW_A08|ABW_A01|1.338
225|ABW_A08|ABW_A02|0.157
226|ABW_A08|ABW_A03|126.548
227|ABW_A08|ABW_A04|341.219
228|ABW_A08|ABW_A05|7.373
229|ABW_A08|ABW_A06|100.503
230|ABW_A08|ABW_A07|3174.0
231|ABW_A08|ABW_A08|4.954
232|ABW_A08|ABW_A09|526.696
233|ABW_A08|ABW_A10|111.545
234|ABW_A08|ABW_A11|348.583
235|ABW_A08|ABW_A12|44.37
236|ABW_A08|ABW_A13|75.353
237|ABW_A08|ABW_A14|6332.4
238|ABW_A08|ABW_A15|4.343
239|ABW_A08|ABW_A16|185.279
240|ABW_A08|ABW_A17|82.607
241|ABW_A08|ABW_A18|466.315
242|ABW_A08|ABW_A19|285.945
243|ABW_A08|ABW_A20|64.908
244|ABW_A08|ABW_A21|1356.36
245|ABW_A08|ABW_A22|350.67
246|ABW_A08|ABW_A23|197.713
247|ABW_A08|ABW_A24|1.977
248|ABW_A08|ABW_A25|0.897
249|ABW_A08|ABW_A26|0.12
250|ABW_A08|ABW_XG|11.96
251|ABW_A08|ABW_XH|169.772
252|ABW_A08|ABW_XK01|392.339
253|ABW_A08|ABW_XK02|203.886
254|ABW_A08|ABW_XK03|1.241
255|ABW_A08|ABW_XNPISH|5.22
256|ABW_A09|ABW_A01|3.451
257|ABW_A09|ABW_A02|0.645
258|ABW_A09|ABW_A03|278.392
259|ABW_A09|ABW_A04|78.103
260|ABW_A09|ABW_A05|12.835
261|ABW_A09|ABW_A06|204.305
262|ABW_A09|ABW_A07|2999.5
263|ABW_A09|ABW_A08|104.478
264|ABW_A09|ABW_A09|9.843
265|ABW_A09|ABW_A10|692.434
266|ABW_A09|ABW_A11|384.759
267|ABW_A09|ABW_A12|0.875
268|ABW_A09|ABW_A13|411.561
269|ABW_A09|ABW_A14|4694.59
270|ABW_A09|ABW_A15|21.51
271|ABW_A09|ABW_A16|570.527
272|ABW_A09|ABW_A17|422.214
273|ABW_A09|ABW_A18|458.528
274|ABW_A09|ABW_A19|417.84
275|ABW_A09|ABW_A20|454.114
276|ABW_A09|ABW_A21|3593.64
277|ABW_A09|ABW_A22|2294.42
278|ABW_A09|ABW_A23|1567.26
279|ABW_A09|ABW_A24|8.042
280|ABW_A09|ABW_A25|1.405
281|ABW_A09|ABW_A26|0.143
282|ABW_A09|ABW_XG|1270.53
283|ABW_A09|ABW_XH|4816.91
284|ABW_A09|ABW_XK01|15366.4
285|ABW_A09|ABW_XK02|576.951
286|ABW_A09|ABW_XK03|47.971
287|ABW_A09|ABW_XNPISH|69.088
288|ABW_A10|ABW_A01|0.429
289|ABW_A10|ABW_A02|0.41
290|ABW_A10|ABW_A03|36.59
291|ABW_A10|ABW_A04|16.556
292|ABW_A10|ABW_A05|0.485
293|ABW_A10|ABW_A06|5.081
294|ABW_A10|ABW_A07|579.882
295|ABW_A10|ABW_A08|3.386
296|ABW_A10|ABW_A09|85.164
297|ABW_A10|ABW_A10|4.375
298|ABW_A10|ABW_A11|79.113
299|ABW_A10|ABW_A12|0.405
300|ABW_A10|ABW_A13|12.907
301|ABW_A10|ABW_A14|842.287
302|ABW_A10|ABW_A15|9.227
303|ABW_A10|ABW_A16|91.354
304|ABW_A10|ABW_A17|293.431
305|ABW_A10|ABW_A18|45.8
306|ABW_A10|ABW_A19|438.929
307|ABW_A10|ABW_A20|32.545
308|ABW_A10|ABW_A21|1142.43
309|ABW_A10|ABW_A22|1659.45
310|ABW_A10|ABW_A23|72.071
311|ABW_A10|ABW_A24|2.375
312|ABW_A10|ABW_A25|0.146
313|ABW_A10|ABW_A26|0.17
314|ABW_A10|ABW_XG|766.158
315|ABW_A10|ABW_XH|3777.59
316|ABW_A10|ABW_XK01|4336.34
317|ABW_A10|ABW_XK02|846.874
318|ABW_A10|ABW_XK03|13.48
319|ABW_A10|ABW_XNPISH|141.104
320|ABW_A11|ABW_A01|2.252
321|ABW_A11|ABW_A02|3.101
322|ABW_A11|ABW_A03|89.583
323|ABW_A11|ABW_A04|186.044
324|ABW_A11|ABW_A05|64.143
325|ABW_A11|ABW_A06|390.645
326|ABW_A11|ABW_A07|1790.28
327|ABW_A11|ABW_A08|23.354
328|ABW_A11|ABW_A09|98.785
329|ABW_A11|ABW_A10|173.838
330|ABW_A11|ABW_A11|501.24
331|ABW_A11|ABW_A12|4.813
332|ABW_A11|ABW_A13|286.921
333|ABW_A11|ABW_A14|7688.08
334|ABW_A11|ABW_A15|26.237
335|ABW_A11|ABW_A16|781.687
336|ABW_A11|ABW_A17|556.22
337|ABW_A11|ABW_A18|1711.16
338|ABW_A11|ABW_A19|489.167
339|ABW_A11|ABW_A20|405.241
340|ABW_A11|ABW_A21|3195.89
341|ABW_A11|ABW_A22|870.325
342|ABW_A11|ABW_A23|1635.64
343|ABW_A11|ABW_A24|11.136
344|ABW_A11|ABW_A25|2.976
345|ABW_A11|ABW_A26|0.124
346|ABW_A11|ABW_XG|320.537
347|ABW_A11|ABW_XH|3422.31
348|ABW_A11|ABW_XK01|2279.7
349|ABW_A11|ABW_XK02|213.451
350|ABW_A11|ABW_XK03|7.172
351|ABW_A11|ABW_XNPISH|132.211
352|ABW_A12|ABW_A01|0.197
353|ABW_A12|ABW_A02|0.097
354|ABW_A12|ABW_A03|43.313
355|ABW_A12|ABW_A04|30.501
356|ABW_A12|ABW_A05|2.029
357|ABW_A12|ABW_A06|253.05
358|ABW_A12|ABW_A07|2364.87
359|ABW_A12|ABW_A08|149.584
360|ABW_A12|ABW_A09|3.964
361|ABW_A12|ABW_A10|0.18
362|ABW_A12|ABW_A11|19.053
363|ABW_A12|ABW_A12|148.64
364|ABW_A12|ABW_A13|982.025
365|ABW_A12|ABW_A14|77.697
366|ABW_A12|ABW_A15|1.541
367|ABW_A12|ABW_A16|2.014
368|ABW_A12|ABW_A17|49.913
369|ABW_A12|ABW_A18|51.41
370|ABW_A12|ABW_A19|148.662
371|ABW_A12|ABW_A20|55.636
372|ABW_A12|ABW_A21|150.274
373|ABW_A12|ABW_A22|2.879
374|ABW_A12|ABW_A23|107.532
375|ABW_A12|ABW_A24|0.361
376|ABW_A12|ABW_A25|0.19
377|ABW_A12|ABW_A26|0.165
378|ABW_A12|ABW_XG|32.157
379|ABW_A12|ABW_XH|1774.87
380|ABW_A12|ABW_XK01|0.059
381|ABW_A12|ABW_XK02|545.521
382|ABW_A12|ABW_XK03|0.059
383|ABW_A12|ABW_XNPISH|102.394
384|ABW_A13|ABW_A01|92.163
385|ABW_A13|ABW_A02|2.147
386|ABW_A13|ABW_A03|3801.83
387|ABW_A13|ABW_A04|2521.25
388|ABW_A13|ABW_A05|318.345
389|ABW_A13|ABW_A06|4560.81
390|ABW_A13|ABW_A07|72980.6
391|ABW_A13|ABW_A08|793.086
392|ABW_A13|ABW_A09|654.199
393|ABW_A13|ABW_A10|140.437
394|ABW_A13|ABW_A11|592.68
395|ABW_A13|ABW_A12|84.388
396|ABW_A13|ABW_A13|33062.0
397|ABW_A13|ABW_A14|7210.34
398|ABW_A13|ABW_A15|201.313
399|ABW_A13|ABW_A16|2634.94
400|ABW_A13|ABW_A17|5298.56
401|ABW_A13|ABW_A18|27962.8
402|ABW_A13|ABW_A19|6814.01
403|ABW_A13|ABW_A20|2417.78
404|ABW_A13|ABW_A21|16489.8
405|ABW_A13|ABW_A22|10771.9
406|ABW_A13|ABW_A23|14080.8
407|ABW_A13|ABW_A24|47.556
408|ABW_A13|ABW_A25|24.923
409|ABW_A13|ABW_A26|0.24
410|ABW_A13|ABW_XG|0.079
411|ABW_A13|ABW_XH|18300.4
412|ABW_A13|ABW_XK01|0.081
413|ABW_A13|ABW_XK02|0.813
414|ABW_A13|ABW_XK03|0.081
415|ABW_A13|ABW_XNPISH|555.746
416|ABW_A14|ABW_A01|20.601
417|ABW_A14|ABW_A02|1.003
418|ABW_A14|ABW_A03|2512.08
419|ABW_A14|ABW_A04|317.418
420|ABW_A14|ABW_A05|46.397
421|ABW_A14|ABW_A06|751.444
422|ABW_A14|ABW_A07|8207.11
423|ABW_A14|ABW_A08|142.176
424|ABW_A14|ABW_A09|176.382
425|ABW_A14|ABW_A10|28.525
426|ABW_A14|ABW_A11|183.032
427|ABW_A14|ABW_A12|1.097
428|ABW_A14|ABW_A13|7987.05
429|ABW_A14|ABW_A14|4232.9
430|ABW_A14|ABW_A15|61.214
431|ABW_A14|ABW_A16|1258.05
432|ABW_A14|ABW_A17|1358.48
433|ABW_A14|ABW_A18|3996.85
434|ABW_A14|ABW_A19|3535.4
435|ABW_A14|ABW_A20|2010.03
436|ABW_A14|ABW_A21|25679.5
437|ABW_A14|ABW_A22|11758.1
438|ABW_A14|ABW_A23|5618.45
439|ABW_A14|ABW_A24|46.434
440|ABW_A14|ABW_A25|11.507
441|ABW_A14|ABW_A26|0.119
442|ABW_A14|ABW_XG|17495.7
443|ABW_A14|ABW_XH|818.293
444|ABW_A14|ABW_XK01|200020.0
445|ABW_A14|ABW_XK02|0.044
446|ABW_A14|ABW_XK03|624.824
447|ABW_A14|ABW_XNPISH|48.678
448|ABW_A15|ABW_A01|4.086
449|ABW_A15|ABW_A02|0.412
450|ABW_A15|ABW_A03|27.592
451|ABW_A15|ABW_A04|89.331
452|ABW_A15|ABW_A05|12.224
453|ABW_A15|ABW_A06|121.51
454|ABW_A15|ABW_A07|1057.37
455|ABW_A15|ABW_A08|13.099
456|ABW_A15|ABW_A09|48.019
457|ABW_A15|ABW_A10|11.787
458|ABW_A15|ABW_A11|63.582
459|ABW_A15|ABW_A12|0.507
460|ABW_A15|ABW_A13|46.031
461|ABW_A15|ABW_A14|1090.99
462|ABW_A15|ABW_A15|4.221
463|ABW_A15|ABW_A16|128.202
464|ABW_A15|ABW_A17|72.516
465|ABW_A15|ABW_A18|463.251
466|ABW_A15|ABW_A19|206.196
467|ABW_A15|ABW_A20|39.174
468|ABW_A15|ABW_A21|319.102
469|ABW_A15|ABW_A22|131.893
470|ABW_A15|ABW_A23|220.043
471|ABW_A15|ABW_A24|1.506
472|ABW_A15|ABW_A25|0.466
473|ABW_A15|ABW_A26|0.113
474|ABW_A15|ABW_XG|13.556
475|ABW_A15|ABW_XH|2414.83
476|ABW_A15|ABW_XK01|321.866
477|ABW_A15|ABW_XK02|13.592
478|ABW_A15|ABW_XK03|1.062
479|ABW_A15|ABW_XNPISH|81.201
480|ABW_A16|ABW_A01|255.302
481|ABW_A16|ABW_A02|24.406
482|ABW_A16|ABW_A03|979.844
483|ABW_A16|ABW_A04|5267.59
484|ABW_A16|ABW_A05|724.388
485|ABW_A16|ABW_A06|5808.97
486|ABW_A16|ABW_A07|39820.8
487|ABW_A16|ABW_A08|963.489
488|ABW_A16|ABW_A09|3288.0
489|ABW_A16|ABW_A10|817.669
490|ABW_A16|ABW_A11|2524.21
491|ABW_A16|ABW_A12|11.91
492|ABW_A16|ABW_A13|1907.66
493|ABW_A16|ABW_A14|25337.7
494|ABW_A16|ABW_A15|162.148
495|ABW_A16|ABW_A16|5561.8
496|ABW_A16|ABW_A17|4128.0
497|ABW_A16|ABW_A18|13883.7
498|ABW_A16|ABW_A19|4576.67
499|ABW_A16|ABW_A20|1522.06
500|ABW_A16|ABW_A21|11501.1
501|ABW_A16|ABW_A22|6440.97
502|ABW_A16|ABW_A23|9922.93
503|ABW_A16|ABW_A24|68.797
504|ABW_A16|ABW_A25|30.465
505|ABW_A16|ABW_A26|0.113
506|ABW_A16|ABW_XG|1611.77
507|ABW_A16|ABW_XH|64040.1
508|ABW_A16|ABW_XK01|23689.9
509|ABW_A16|ABW_XK02|1090.55
510|ABW_A16|ABW_XK03|74.136
511|ABW_A16|ABW_XNPISH|1874.03
512|ABW_A17|ABW_A01|25.138
513|ABW_A17|ABW_A02|4.142
514|ABW_A17|ABW_A03|281.833
515|ABW_A17|ABW_A04|99.406
516|ABW_A17|ABW_A05|52.236
517|ABW_A17|ABW_A06|194.519
518|ABW_A17|ABW_A07|6558.68
519|ABW_A17|ABW_A08|21.687
520|ABW_A17|ABW_A09|129.224
521|ABW_A17|ABW_A10|50.191
522|ABW_A17|ABW_A11|596.877
523|ABW_A17|ABW_A12|3.605
524|ABW_A17|ABW_A13|189.198
525|ABW_A17|ABW_A14|25772.7
526|ABW_A17|ABW_A15|37.637
527|ABW_A17|ABW_A16|515.163
528|ABW_A17|ABW_A17|776.74
529|ABW_A17|ABW_A18|6401.47
530|ABW_A17|ABW_A19|5655.81
531|ABW_A17|ABW_A20|330.171
532|ABW_A17|ABW_A21|4473.49
533|ABW_A17|ABW_A22|334.805
534|ABW_A17|ABW_A23|1580.77
535|ABW_A17|ABW_A24|5.941
536|ABW_A17|ABW_A25|4.722
537|ABW_A17|ABW_A26|0.185
538|ABW_A17|ABW_XG|94.216
539|ABW_A17|ABW_XH|132961.0
540|ABW_A17|ABW_XK01|6168.87
541|ABW_A17|ABW_XK02|0.046
542|ABW_A17|ABW_XK03|19.381
543|ABW_A17|ABW_XNPISH|4624.89
544|ABW_A18|ABW_A01|10.998
545|ABW_A18|ABW_A02|0.658
546|ABW_A18|ABW_A03|143.104
547|ABW_A18|ABW_A04|673.941
548|ABW_A18|ABW_A05|95.775
549|ABW_A18|ABW_A06|1344.22
550|ABW_A18|ABW_A07|7530.65
551|ABW_A18|ABW_A08|189.946
552|ABW_A18|ABW_A09|273.485
553|ABW_A18|ABW_A10|53.52
554|ABW_A18|ABW_A11|469.724
555|ABW_A18|ABW_A12|2.084
556|ABW_A18|ABW_A13|4775.18
557|ABW_A18|ABW_A14|4828.21
558|ABW_A18|ABW_A15|102.522
559|ABW_A18|ABW_A16|2011.03
560|ABW_A18|ABW_A17|2366.71
561|ABW_A18|ABW_A18|205410.0
562|ABW_A18|ABW_A19|5535.84
563|ABW_A18|ABW_A20|4845.75
564|ABW_A18|ABW_A21|29606.1
565|ABW_A18|ABW_A22|10454.7
566|ABW_A18|ABW_A23|9841.17
567|ABW_A18|ABW_A24|115.339
568|ABW_A18|ABW_A25|29.911
569|ABW_A18|ABW_A26|0.712
570|ABW_A18|ABW_XG|0.658
571|ABW_A18|ABW_XH|138369.0
572|ABW_A18|ABW_XK01|0.169
573|ABW_A18|ABW_XK02|0.081
574|ABW_A18|ABW_XK03|0.169
575|ABW_A18|ABW_XNPISH|3567.24
576|ABW_A19|ABW_A01|49.066
577|ABW_A19|ABW_A02|4.213
578|ABW_A19|ABW_A03|1106.73
579|ABW_A19|ABW_A04|1229.7
580|ABW_A19|ABW_A05|102.66
581|ABW_A19|ABW_A06|1424.65
582|ABW_A19|ABW_A07|16300.1
583|ABW_A19|ABW_A08|196.913
584|ABW_A19|ABW_A09|277.542
585|ABW_A19|ABW_A10|85.642
586|ABW_A19|ABW_A11|473.418
587|ABW_A19|ABW_A12|300.5
588|ABW_A19|ABW_A13|4959.94
589|ABW_A19|ABW_A14|8903.77
590|ABW_A19|ABW_A15|104.774
591|ABW_A19|ABW_A16|4296.11
592|ABW_A19|ABW_A17|1434.46
593|ABW_A19|ABW_A18|3223.36
594|ABW_A19|ABW_A19|6431.7
595|ABW_A19|ABW_A20|1124.84
596|ABW_A19|ABW_A21|5960.6
597|ABW_A19|ABW_A22|2990.24
598|ABW_A19|ABW_A23|3420.42
599|ABW_A19|ABW_A24|15.091
600|ABW_A19|ABW_A25|19.453
601|ABW_A19|ABW_A26|0.097
602|ABW_A19|ABW_XG|179.889
603|ABW_A19|ABW_XH|9064.34
604|ABW_A19|ABW_XK01|857.741
605|ABW_A19|ABW_XK02|70.107
606|ABW_A19|ABW_XK03|2.7
607|ABW_A19|ABW_XNPISH|203.381
608|ABW_A20|ABW_A01|5.56
609|ABW_A20|ABW_A02|1.325
610|ABW_A20|ABW_A03|164.267
611|ABW_A20|ABW_A04|188.956
612|ABW_A20|ABW_A05|41.545
613|ABW_A20|ABW_A06|679.127
614|ABW_A20|ABW_A07|4967.46
615|ABW_A20|ABW_A08|77.087
616|ABW_A20|ABW_A09|428.134
617|ABW_A20|ABW_A10|33.334
618|ABW_A20|ABW_A11|218.762
619|ABW_A20|ABW_A12|2.109
620|ABW_A20|ABW_A13|1371.12
621|ABW_A20|ABW_A14|6141.97
622|ABW_A20|ABW_A15|191.748
623|ABW_A20|ABW_A16|6721.83
624|ABW_A20|ABW_A17|3281.74
625|ABW_A20|ABW_A18|6868.63
626|ABW_A20|ABW_A19|8683.71
627|ABW_A20|ABW_A20|8742.8
628|ABW_A20|ABW_A21|18733.3
629|ABW_A20|ABW_A22|10147.6
630|ABW_A20|ABW_A23|7522.77
631|ABW_A20|ABW_A24|123.998
632|ABW_A20|ABW_A25|57.613
633|ABW_A20|ABW_A26|0.109
634|ABW_A20|ABW_XG|210.826
635|ABW_A20|ABW_XH|14491.8
636|ABW_A20|ABW_XK01|5143.07
637|ABW_A20|ABW_XK02|6.576
638|ABW_A20|ABW_XK03|16.108
639|ABW_A20|ABW_XNPISH|550.646
640|ABW_A21|ABW_A01|724.054
641|ABW_A21|ABW_A02|22.373
642|ABW_A21|ABW_A03|10290.9
643|ABW_A21|ABW_A04|6600.43
644|ABW_A21|ABW_A05|1335.11
645|ABW_A21|ABW_A06|7580.86
646|ABW_A21|ABW_A07|81862.0
647|ABW_A21|ABW_A08|1666.73
648|ABW_A21|ABW_A09|6237.97
649|ABW_A21|ABW_A10|1247.1
650|ABW_A21|ABW_A11|3101.13
651|ABW_A21|ABW_A12|25.427
652|ABW_A21|ABW_A13|14758.4
653|ABW_A21|ABW_A14|57669.5
654|ABW_A21|ABW_A15|1287.15
655|ABW_A21|ABW_A16|31566.0
656|ABW_A21|ABW_A17|30872.3
657|ABW_A21|ABW_A18|39365.8
658|ABW_A21|ABW_A19|39215.6
659|ABW_A21|ABW_A20|24046.3
660|ABW_A21|ABW_A21|154500.0
661|ABW_A21|ABW_A22|46680.3
662|ABW_A21|ABW_A23|63374.4
663|ABW_A21|ABW_A24|901.991
664|ABW_A21|ABW_A25|497.849
665|ABW_A21|ABW_A26|0.108
666|ABW_A21|ABW_XG|6251.96
667|ABW_A21|ABW_XH|335529.0
668|ABW_A21|ABW_XK01|39954.3
669|ABW_A21|ABW_XK02|1601.94
670|ABW_A21|ABW_XK03|124.769
671|ABW_A21|ABW_XNPISH|12120.0
672|ABW_A22|ABW_A01|1.281
673|ABW_A22|ABW_A02|0.083
674|ABW_A22|ABW_A03|17.278
675|ABW_A22|ABW_A04|18.558
676|ABW_A22|ABW_A05|1.288
677|ABW_A22|ABW_A06|23.931
678|ABW_A22|ABW_A07|199.527
679|ABW_A22|ABW_A08|2.39
680|ABW_A22|ABW_A09|2.931
681|ABW_A22|ABW_A10|1.014
682|ABW_A22|ABW_A11|16.814
